Station Code,DateTimeStamp,TSS,F_TSS,TURB_N,F_TURB_N,SECCHI,F_SECCHI
gtmssnut,03/08/2016 12:20,19,<0>,,<-1>,0.9,<0>
gtmssnut,03/08/2016 12:24,20,<0>,,<-1>,0.9,<0>
gtmfmnut,03/08/2016 13:28,6,<0>,,<-1>,2,<0>
gtmfmnut,03/08/2016 13:31,6,<0>,,<-1>,2,<0>
gtmpcnut,04/03/2016 08:30,17,<0>,,<-1>,0.9,<0>
gtmpcnut,04/03/2016 11:00,21,<0>,,<-1>,0.9,<0>
gtmpcnut,04/03/2016 13:30,12,<0>,,<-1>,0.9,<0>
gtmpcnut,04/03/2016 16:00,16,<0>,,<-1>,0.9,<0>
gtmpcnut,04/03/2016 18:30,22,<0>,,<-1>,0.9,<0>
gtmpcnut,04/03/2016 21:00,25,<0>,,<-1>,0.9,<0>
gtmpcnut,04/03/2016 23:30,13,<0>,,<-1>,0.9,<0>
gtmpcnut,04/04/2016 02:00,8,<0>,,<-1>,0.9,<0>
gtmpcnut,04/04/2016 04:30,8,<0>,,<-1>,0.9,<0>
gtmpcnut,04/04/2016 07:00,18,<0>,,<-1>,0.9,<0>
gtmpinut,04/04/2016 08:32,24,<0>,,<-1>,0.8,<0>
gtmpinut,04/04/2016 08:35,22,<0>,,<-1>,0.8,<0>
gtmpcnut,04/04/2016 09:30,18,<0>,,<-1>,0.9,<0>
gtmssnut,04/04/2016 09:40,24,<1> (CSM),,<-1>,0.9,<0>
gtmssnut,04/04/2016 09:42,24,<0>,,<-1>,0.9,<0>
gtmpcnut,04/04/2016 10:08,12,<1> (CSM),,<-1>,0.9,<0>
gtmpcnut,04/04/2016 10:12,11,<1> (CSM),,<-1>,0.9,<0>
gtmfmnut,04/04/2016 10:40,24,<0>,,<-1>,1,<0>
gtmfmnut,04/04/2016 10:43,23,<0>,,<-1>,1,<0>
gtmpcnut,05/02/2016 08:30,6,<0>,,<-1>,,<-1>
gtmpcnut,05/02/2016 11:00,16,<0>,,<-1>,,<-1>
gtmpcnut,05/02/2016 13:30,19,<0>,,<-1>,,<-1>
gtmpcnut,05/02/2016 16:00,28,<0>,,<-1>,,<-1>
gtmpcnut,05/02/2016 18:30,36,<0>,,<-1>,,<-1>
gtmpcnut,05/02/2016 21:00,24,<0>,,<-1>,,<-1>
gtmpcnut,05/02/2016 23:30,17,<0>,,<-1>,,<-1>
gtmpcnut,05/03/2016 02:00,10,<0>,,<-1>,,<-1>
gtmpcnut,05/03/2016 04:30,12,<0>,,<-1>,,<-1>
gtmpcnut,05/03/2016 07:00,20,<0>,,<-1>,,<-1>
gtmpinut,05/03/2016 09:00,26,<0>,,<-1>,0.9,<0>
gtmpinut,05/03/2016 09:03,24,<0>,,<-1>,0.9,<0>
gtmpcnut,05/03/2016 09:30,23,<0>,,<-1>,,<-1>
gtmpcnut,05/03/2016 10:05,20,<0>,,<-1>,0.7,<0>
gtmpcnut,05/03/2016 10:07,22,<0>,,<-1>,0.7,<0>
gtmssnut,05/03/2016 10:11,31,<0>,,<-1>,1,<0>
gtmssnut,05/03/2016 10:14,33,<0>,,<-1>,1,<0>
gtmfmnut,05/03/2016 11:16,16,<0>,,<-1>,1.1,<0>
gtmfmnut,05/03/2016 11:17,16,<1> (CSM),,<-1>,1.1,<0>
gtmpcnut,06/14/2016 08:30,19,<1> (CSM),,<-1>,,<-1>
gtmpcnut,06/14/2016 11:00,21,<0>,,<-1>,,<-1>
gtmpcnut,06/14/2016 13:30,10,<0>,,<-1>,,<-1>
gtmpcnut,06/14/2016 16:00,18,<0>,,<-1>,,<-1>
gtmpcnut,06/14/2016 18:30,31,<0>,,<-1>,,<-1>
gtmpcnut,06/14/2016 21:00,36,<0>,,<-1>,,<-1>
gtmpcnut,06/14/2016 23:30,21,<0>,,<-1>,,<-1>
gtmpcnut,06/15/2016 02:00,10,<0>,,<-1>,,<-1>
gtmpcnut,06/15/2016 04:30,11,<0>,,<-1>,,<-1>
gtmpcnut,06/15/2016 07:00,19,<0>,,<-1>,,<-1>
gtmpinut,06/15/2016 08:15,15,<0>,,<-1>,0.7,<0>
gtmpinut,06/15/2016 08:17,15,<0>,,<-1>,0.7,<0>
gtmpcnut,06/15/2016 09:30,18,<0>,,<-1>,,<-1>
gtmpcnut,06/15/2016 09:40,11,<0>,,<-1>,0.59,<0>
gtmssnut,06/15/2016 09:43,28,<0>,,<-1>,0.6,<0>
gtmpcnut,06/15/2016 09:44,10,<0>,,<-1>,0.59,<0>
gtmssnut,06/15/2016 09:47,28,<0>,,<-1>,0.6,<0>
gtmfmnut,06/15/2016 10:50,16,<0>,,<-1>,1,<0>
gtmfmnut,06/15/2016 10:55,15,<0>,,<-1>,1,<0>
gtmpcnut,07/13/2016 08:30,24,<0>,,<-1>,,<-1>
gtmpcnut,07/13/2016 11:00,22,<0>,,<-1>,,<-1>
gtmpcnut,07/13/2016 13:30,23,<0>,,<-1>,,<-1>
gtmpcnut,07/13/2016 16:00,39,<0>,,<-1>,,<-1>
gtmpcnut,07/13/2016 18:30,29,<0>,,<-1>,,<-1>
gtmpcnut,07/13/2016 21:00,28,<0>,,<-1>,,<-1>
gtmpcnut,07/13/2016 23:30,22,<0>,,<-1>,,<-1>
gtmpcnut,07/14/2016 02:00,14,<0>,,<-1>,,<-1>
gtmpcnut,07/14/2016 04:30,25,<0>,,<-1>,,<-1>
gtmpcnut,07/14/2016 07:00,28,<0>,,<-1>,,<-1>
gtmpinut,07/14/2016 08:05,41,<0>,,<-1>,0.6,<0>
gtmpinut,07/14/2016 08:09,38,<0>,,<-1>,0.6,<0>
gtmpcnut,07/14/2016 08:55,18,<0>,,<-1>,0.7,<0>
gtmpcnut,07/14/2016 09:00,18,<0>,,<-1>,0.7,<0>
gtmssnut,07/14/2016 09:22,31,<0>,,<-1>,0.7,<0>
gtmssnut,07/14/2016 09:25,32,<0>,,<-1>,0.7,<0>
gtmpcnut,07/14/2016 09:30,17,<1> (CSM),,<-1>,,<-1>
gtmfmnut,07/14/2016 10:24,22,<0>,,<-1>,0.9,<0>
gtmfmnut,07/14/2016 10:28,23,<1> (CSM),,<-1>,0.9,<0>
gtmpcnut,08/14/2016 08:45,6,<0>,,<-1>,,<-1>
gtmpcnut,08/14/2016 11:15,15,<0>,,<-1>,,<-1>
gtmpcnut,08/14/2016 13:45,6,<0>,,<-1>,,<-1>
gtmpcnut,08/14/2016 16:15,24,<0>,,<-1>,,<-1>
gtmpcnut,08/14/2016 18:45,35,<0>,,<-1>,,<-1>
gtmpcnut,08/14/2016 21:15,22,<0>,,<-1>,,<-1>
gtmpcnut,08/14/2016 23:45,21,<0>,,<-1>,,<-1>
gtmpcnut,08/15/2016 02:15,6,<0>,,<-1>,,<-1>
gtmpcnut,08/15/2016 04:45,12,<0>,,<-1>,,<-1>
gtmpcnut,08/15/2016 07:15,18,<0>,,<-1>,,<-1>
gtmpinut,08/15/2016 08:26,68,<0>,,<-1>,0.6,<0>
gtmpinut,08/15/2016 08:29,73,<0>,,<-1>,0.6,<0>
gtmpcnut,08/15/2016 09:34,17,<1> (CSM),,<-1>,0.35,<0>
gtmssnut,08/15/2016 09:38,29,<0>,,<-1>,0.7,<0>
gtmssnut,08/15/2016 09:40,31,<0>,,<-1>,0.7,<0>
gtmpcnut,08/15/2016 09:40,17,<1> (CSM),,<-1>,0.35,<0>
gtmpcnut,08/15/2016 09:45,22,<1> (CSM),,<-1>,,<-1>
gtmfmnut,08/15/2016 10:35,11,<0>,,<-1>,1.1,<0>
gtmfmnut,08/15/2016 10:38,12,<0>,,<-1>,1.1,<0>
gtmpcnut,09/26/2016 08:30,13,<0>,,<-1>,,<-1>
gtmpcnut,09/26/2016 11:00,9,<0>,,<-1>,,<-1>
gtmpcnut,09/26/2016 13:30,8,<0>,,<-1>,,<-1>
gtmpcnut,09/26/2016 16:00,4,<0>,,<-1>,,<-1>
gtmpcnut,09/26/2016 18:30,26,<0>,,<-1>,,<-1>
gtmpcnut,09/26/2016 21:00,20,<0>,,<-1>,,<-1>
gtmpcnut,09/26/2016 23:30,13,<0>,,<-1>,,<-1>
gtmpcnut,09/27/2016 02:00,6,<0>,,<-1>,,<-1>
gtmpcnut,09/27/2016 04:30,6,<0>,,<-1>,,<-1>
gtmpcnut,09/27/2016 07:00,20,<0>,,<-1>,,<-1>
gtmpinut,09/27/2016 08:24,8,<0>,,<-1>,1.5,<0>
gtmpinut,09/27/2016 08:26,7,<0>,,<-1>,1.5,<0>
gtmssnut,09/27/2016 09:29,15,<0>,,<-1>,0.9,<0>
gtmssnut,09/27/2016 09:30,14,<0>,,<-1>,0.9,<0>
gtmpcnut,09/27/2016 09:30,19,<1> (CSM),,<-1>,,<-1>
gtmpcnut,09/27/2016 09:33,15,<0>,,<-1>,0.8,<0>
gtmpcnut,09/27/2016 09:36,16,<0>,,<-1>,0.8,<0>
gtmfmnut,09/27/2016 10:20,10,<0>,,<-1>,1.1,<0>
gtmfmnut,09/27/2016 10:22,9,<0>,,<-1>,1.1,<0>
gtmpcnut,10/24/2016 09:30,11,<0>,,<-1>,,<-1>
gtmpcnut,10/24/2016 12:00,8,<0>,,<-1>,,<-1>
gtmpcnut,10/24/2016 14:30,7,<0>,,<-1>,,<-1>
gtmpcnut,10/24/2016 17:00,20,<0>,,<-1>,,<-1>
gtmpcnut,10/24/2016 19:30,16,<0>,,<-1>,,<-1>
gtmpcnut,10/24/2016 22:00,18,<0>,,<-1>,,<-1>
gtmpcnut,10/25/2016 00:30,9,<0>,,<-1>,,<-1>
gtmpcnut,10/25/2016 03:00,5,<0>,,<-1>,,<-1>
gtmpcnut,10/25/2016 05:30,8,<0>,,<-1>,,<-1>
gtmpinut,10/25/2016 07:56,6,<0>,,<-1>,0.7,<0>
gtmpinut,10/25/2016 07:59,6,<0>,,<-1>,0.7,<0>
gtmpcnut,10/25/2016 08:00,12,<0>,,<-1>,,<-1>
gtmssnut,10/25/2016 09:08,10,<0>,,<-1>,0.8,<0>
gtmssnut,10/25/2016 09:09,12,<0>,,<-1>,0.8,<0>
gtmfmnut,10/25/2016 10:02,6,<0>,,<-1>,1.3,<0>
gtmfmnut,10/25/2016 10:04,6,<0>,,<-1>,1.3,<0>
gtmpcnut,10/25/2016 10:30,7,<0>,,<-1>,,<-1>
gtmpcnut,10/25/2016 10:32,8,<0>,,<-1>,0.6,<0>
gtmpcnut,10/25/2016 10:35,9,<0>,,<-1>,0.6,<0>
gtmpcnut,11/13/2016 09:30,4,<0>,,<-1>,,<-1>
gtmpcnut,11/13/2016 12:00,10,<0>,,<-1>,,<-1>
gtmpcnut,11/13/2016 14:30,26,<0>,,<-1>,,<-1>
gtmpcnut,11/13/2016 17:00,20,<0>,,<-1>,,<-1>
gtmpcnut,11/13/2016 19:30,29,<0>,,<-1>,,<-1>
gtmpcnut,11/13/2016 22:00,19,<0>,,<-1>,,<-1>
gtmpcnut,11/14/2016 00:30,17,<0>,,<-1>,,<-1>
gtmpcnut,11/14/2016 03:00,18,<0>,,<-1>,,<-1>
gtmpcnut,11/14/2016 05:30,9,<0>,,<-1>,,<-1>
gtmpcnut,11/14/2016 08:00,31,<0>,,<-1>,,<-1>
gtmpinut,11/14/2016 10:20,8,<0>,,<-1>,1.15,<0>
gtmpinut,11/14/2016 10:24,8,<0>,,<-1>,1.15,<0>
gtmpcnut,11/14/2016 10:30,32,<0>,,<-1>,,<-1>
gtmpcnut,11/14/2016 11:21,14,<0>,,<-1>,1,<0>
gtmpcnut,11/14/2016 11:25,14,<0>,,<-1>,1,<0>
gtmssnut,11/14/2016 11:40,9,<0>,,<-1>,0.9,<0>
gtmssnut,11/14/2016 11:42,9,<0>,,<-1>,0.9,<0>
gtmfmnut,11/14/2016 12:41,8,<0>,,<-1>,1.2,<0>
gtmfmnut,11/14/2016 12:43,8,<0>,,<-1>,1.2,<0>
gtmpcnut,12/11/2016 09:30,13,<0>,,<-1>,,<-1>
gtmpcnut,12/11/2016 12:00,13,<0>,,<-1>,,<-1>
gtmpcnut,12/11/2016 14:30,14,<0>,,<-1>,,<-1>
gtmpinut,12/12/2016 09:20,9,<0>,,<-1>,1.4,<0>
gtmpinut,12/12/2016 09:22,8,<0>,,<-1>,1.4,<0>
gtmssnut,12/12/2016 10:21,9,<0>,,<-1>,1.1,<0>
gtmssnut,12/12/2016 10:22,8,<0>,,<-1>,1.1,<0>
gtmpcnut,12/12/2016 10:34,9,<0>,,<-1>,1.25,<0>
gtmpcnut,12/12/2016 10:39,8,<0>,,<-1>,1.25,<0>
gtmfmnut,12/12/2016 11:18,7,<0>,,<-1>,1.5,<0>
gtmfmnut,12/12/2016 11:19,7,<0>,,<-1>,1.5,<0>
gtmpcnut,01/09/2017 09:30,10,<0>,,<-1>,,<-1>
gtmpcnut,01/09/2017 12:00,7,<0>,,<-1>,,<-1>
gtmpcnut,01/09/2017 14:30,5,<0>,,<-1>,,<-1>
gtmpcnut,01/09/2017 17:00,9,<0>,,<-1>,,<-1>
gtmpcnut,01/09/2017 19:30,8,<0>,,<-1>,,<-1>
gtmpcnut,01/09/2017 22:00,11,<0>,,<-1>,,<-1>
gtmpcnut,01/10/2017 00:30,9,<0>,,<-1>,,<-1>
gtmpcnut,01/10/2017 03:00,10,<0>,,<-1>,,<-1>
gtmpcnut,01/10/2017 05:30,6,<0>,,<-1>,,<-1>
gtmpcnut,01/10/2017 08:00,10,<0>,,<-1>,,<-1>
gtmpinut,01/10/2017 08:53,11,<0>,,<-1>,1.7,<0>
gtmpinut,01/10/2017 08:55,11,<0>,,<-1>,1.7,<0>
gtmssnut,01/10/2017 10:11,20,<0>,,<-1>,1.1,<0>
gtmssnut,01/10/2017 10:13,22,<0>,,<-1>,1.1,<0>
gtmpcnut,01/10/2017 10:30,9,<0>,,<-1>,,<-1>
gtmpcnut,01/10/2017 10:52,7,<0>,,<-1>,1.35,<0>
gtmpcnut,01/10/2017 10:58,8,<0>,,<-1>,1.35,<0>
gtmfmnut,01/10/2017 11:28,7,<0>,,<-1>,1.9,<0>
gtmfmnut,01/10/2017 11:31,6,<0>,,<-1>,1.9,<0>
gtmpcnut,02/07/2017 09:30,19,<0>,,<-1>,,<-1>
gtmpcnut,02/07/2017 12:00,14,<0>,,<-1>,,<-1>
gtmpcnut,02/07/2017 14:30,12,<0>,,<-1>,,<-1>
gtmpcnut,02/07/2017 17:00,17,<0>,,<-1>,,<-1>
gtmpcnut,02/07/2017 19:30,21,<0>,,<-1>,,<-1>
gtmpcnut,02/07/2017 22:00,13,<0>,,<-1>,,<-1>
gtmpcnut,02/08/2017 00:30,16,<0>,,<-1>,,<-1>
gtmpcnut,02/08/2017 03:00,17,<0>,,<-1>,,<-1>
gtmpcnut,02/08/2017 05:30,12,<0>,,<-1>,,<-1>
gtmpcnut,02/08/2017 08:00,22,<0>,,<-1>,,<-1>
gtmpinut,02/08/2017 08:48,16,<1> (CSM),,<-1>,1.1,<0>
gtmpinut,02/08/2017 08:50,16,<0>,,<-1>,1.1,<0>
gtmssnut,02/08/2017 09:57,27,<0>,,<-1>,0.6,<0>
gtmssnut,02/08/2017 10:01,28,<0>,,<-1>,0.6,<0>
gtmpcnut,02/08/2017 10:30,14,<0>,,<-1>,,<-1>
gtmpcnut,02/08/2017 11:02,14,<0>,,<-1>,0.7,<0>
gtmpcnut,02/08/2017 11:05,14,<0>,,<-1>,0.7,<0>
gtmfmnut,02/08/2017 11:07,12,<0>,,<-1>,1.15,<0>
gtmfmnut,02/08/2017 11:10,12,<0>,,<-1>,1.15,<0>
gtmpcnut,03/07/2017 09:30,16,<1> (CSM),,<-1>,,<-1>
gtmpcnut,03/07/2017 12:00,16,<0>,,<-1>,,<-1>
gtmpcnut,03/07/2017 14:30,16,<0>,,<-1>,,<-1>
gtmpcnut,03/07/2017 17:00,35,<0>,,<-1>,,<-1>
gtmpcnut,03/07/2017 19:30,24,<0>,,<-1>,,<-1>
gtmpcnut,03/07/2017 22:00,21,<0>,,<-1>,,<-1>
gtmpcnut,03/08/2017 00:30,15,<0>,,<-1>,,<-1>
gtmpcnut,03/08/2017 03:00,13,<0>,,<-1>,,<-1>
gtmpcnut,03/08/2017 05:30,16,<0>,,<-1>,,<-1>
gtmpinut,03/08/2017 07:35,10,<0>,,<-1>,1.25,<0>
gtmpinut,03/08/2017 07:38,11,<0>,,<-1>,1.25,<0>
gtmpcnut,03/08/2017 08:00,27,<0>,,<-1>,,<-1>
gtmssnut,03/08/2017 08:49,18,<0>,,<-1>,1,<0>
gtmssnut,03/08/2017 08:52,17,<0>,,<-1>,1,<0>
gtmfmnut,03/08/2017 09:51,11,<0>,,<-1>,1.2,<0>
gtmpcnut,03/08/2017 09:53,16,<0>,,<-1>,1,<0>
gtmfmnut,03/08/2017 09:54,10,<0>,,<-1>,1.2,<0>
gtmpcnut,03/08/2017 09:56,15,<0>,,<-1>,1,<0>
gtmpcnut,03/08/2017 10:30,19,<0>,,<-1>,,<-1>
gtmpcnut,04/24/2017 09:30,35,<0>,,<-1>,,<-1>
gtmpcnut,04/24/2017 12:00,55,<0>,,<-1>,,<-1>
gtmpcnut,04/24/2017 14:30,36,<0>,,<-1>,,<-1>
gtmpcnut,04/24/2017 17:00,32,<0>,,<-1>,,<-1>
gtmpcnut,04/24/2017 19:30,38,<0>,,<-1>,,<-1>
gtmpcnut,04/24/2017 22:00,70,<1> (CHB),,<-1>,,<-1>
gtmpcnut,04/25/2017 00:30,26,<0>,,<-1>,,<-1>
gtmpcnut,04/25/2017 03:00,30,<0>,,<-1>,,<-1>
gtmpcnut,04/25/2017 05:30,18,<0>,,<-1>,,<-1>
gtmpcnut,04/25/2017 08:00,26,<0>,,<-1>,,<-1>
gtmpinut,04/25/2017 09:29,10,<0>,,<-1>,1.5,<0>
gtmpinut,04/25/2017 09:31,11,<0>,,<-1>,1.5,<0>
gtmpcnut,04/25/2017 10:30,34,<0>,,<-1>,,<-1>
gtmssnut,04/25/2017 10:44,18,<0>,,<-1>,0.85,<0>
gtmssnut,04/25/2017 10:46,16,<0>,,<-1>,0.85,<0>
gtmpcnut,04/25/2017 11:08,20,<0>,,<-1>,0.65,<0>
gtmpcnut,04/25/2017 11:11,20,<0>,,<-1>,0.65,<0>
gtmfmnut,04/25/2017 11:52,12,<0>,,<-1>,1,<0>
gtmfmnut,04/25/2017 11:54,11,<1> (CSM),,<-1>,1,<0>
gtmpcnut,05/08/2017 08:30,34,<0>,,<-1>,,<-1>
gtmpcnut,05/08/2017 11:00,22,<0>,,<-1>,,<-1>
gtmpcnut,05/08/2017 13:30,28,<0>,,<-1>,,<-1>
gtmpcnut,05/08/2017 16:00,23,<0>,,<-1>,,<-1>
gtmpcnut,05/08/2017 18:30,26,<0>,,<-1>,,<-1>
gtmpcnut,05/08/2017 21:00,104,<0>,,<-1>,,<-1>
gtmpcnut,05/08/2017 23:30,99,<0>,,<-1>,,<-1>
gtmpcnut,05/09/2017 02:00,54,<0>,,<-1>,,<-1>
gtmpcnut,05/09/2017 04:30,19,<0>,,<-1>,,<-1>
gtmpcnut,05/09/2017 07:00,15,<0>,,<-1>,,<-1>
gtmpinut,05/09/2017 09:30,17,<1> (CSM),,<-1>,1.25,<0>
gtmpcnut,05/09/2017 09:30,26,<0>,,<-1>,,<-1>
gtmpinut,05/09/2017 09:32,16,<0>,,<-1>,1.25,<0>
gtmpcnut,05/09/2017 10:02,24,<0>,,<-1>,0.8,<0>
gtmpcnut,05/09/2017 10:05,22,<0>,,<-1>,0.8,<0>
gtmssnut,05/09/2017 10:30,13,<0>,,<-1>,1.1,<0>
gtmssnut,05/09/2017 10:32,13,<0>,,<-1>,1.1,<0>
gtmfmnut,05/09/2017 11:28,17,<0>,,<-1>,0.8,<0>
gtmfmnut,05/09/2017 11:30,18,<1> (CSM),,<-1>,0.8,<0>
gtmpcnut,06/19/2017 08:30,14,<0>,,<-1>,,<-1>
gtmpcnut,06/19/2017 11:00,15,<0>,,<-1>,,<-1>
gtmpcnut,06/19/2017 13:30,26,<0>,,<-1>,,<-1>
gtmpcnut,06/19/2017 16:00,25,<0>,,<-1>,,<-1>
gtmpcnut,06/19/2017 18:30,46,<0>,,<-1>,,<-1>
gtmpcnut,06/19/2017 21:00,29,<0>,,<-1>,,<-1>
gtmpcnut,06/19/2017 23:30,14,<0>,,<-1>,,<-1>
gtmpcnut,06/20/2017 02:00,11,<0>,,<-1>,,<-1>
gtmpcnut,06/20/2017 04:30,16,<0>,,<-1>,,<-1>
gtmpinut,06/20/2017 06:56,12,<1> (CSM),,<-1>,0.9,<0>
gtmpinut,06/20/2017 07:00,13,<0>,,<-1>,0.9,<0>
gtmpcnut,06/20/2017 07:00,33,<0>,,<-1>,,<-1>
gtmssnut,06/20/2017 07:49,19,<0>,,<-1>,0.7,<0>
gtmssnut,06/20/2017 07:52,20,<0>,,<-1>,0.7,<0>
gtmfmnut,06/20/2017 08:55,13,<0>,,<-1>,0.9,<0>
gtmfmnut,06/20/2017 08:59,13,<1> (CSM),,<-1>,0.9,<0>
gtmpcnut,06/20/2017 09:30,24,<0>,,<-1>,,<-1>
gtmpcnut,06/20/2017 09:46,24,<0>,,<-1>,0.4,<0>
gtmpcnut,06/20/2017 09:50,26,<0>,,<-1>,0.4,<0>
gtmpcnut,07/18/2017 08:30,22,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,07/18/2017 11:00,18,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,07/18/2017 13:30,17,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,07/18/2017 16:00,28,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,07/18/2017 18:30,47,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,07/18/2017 21:00,32,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,07/18/2017 23:30,10,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,07/19/2017 02:00,16,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,07/19/2017 04:30,18,<0>,,<-1>,,<-1> (CSM)
gtmpinut,07/19/2017 06:33,17,<0>,,<-1>,0.75,<0>
gtmpinut,07/19/2017 06:35,17,<0>,,<-1>,0.75,<0>
gtmpcnut,07/19/2017 07:00,32,<0>,,<-1>,,<-1> (CSM)
gtmssnut,07/19/2017 07:33,16,<0>,,<-1>,1.1,<0>
gtmssnut,07/19/2017 07:35,18,<1> (CSM),,<-1>,1.1,<0>
gtmfmnut,07/19/2017 08:24,13,<0>,,<-1>,1.2,<0>
gtmfmnut,07/19/2017 08:26,15,<0>,,<-1>,1.2,<0>
gtmpcnut,07/19/2017 09:22,16,<0>,,<-1>,0.6,<0>
gtmpcnut,07/19/2017 09:25,15,<0>,,<-1>,0.6,<0>
gtmpcnut,07/19/2017 09:30,23,<0>,,<-1>,,<-1> (CSM)
gtmpcnut,08/01/2017 08:30,23,<0>,,<-1>,,<-1>
gtmpcnut,08/01/2017 11:00,16,<0>,,<-1>,,<-1>
gtmpcnut,08/01/2017 13:30,11,<0>,,<-1>,,<-1>
gtmpcnut,08/01/2017 16:00,20,<0>,,<-1>,,<-1>
gtmpcnut,08/01/2017 18:30,36,<0>,,<-1>,,<-1>
gtmpcnut,08/01/2017 21:00,31,<0>,,<-1>,,<-1>
gtmpcnut,08/01/2017 23:30,20,<0>,,<-1>,,<-1>
gtmpcnut,08/02/2017 02:00,12,<0>,,<-1>,,<-1>
gtmpcnut,08/02/2017 04:30,17,<0>,,<-1>,,<-1>
gtmpinut,08/02/2017 06:18,12,<0>,,<-1>,1,<0>
gtmpinut,08/02/2017 06:20,10,<0>,,<-1>,1,<0>
gtmpcnut,08/02/2017 07:00,16,<0>,,<-1>,,<-1>
gtmssnut,08/02/2017 07:17,15,<1> (CSM),,<-1>,1.2,<0>
gtmssnut,08/02/2017 07:19,14,<0>,,<-1>,1.2,<0>
gtmfmnut,08/02/2017 08:09,16,<0>,,<-1>,1.2,<0>
gtmfmnut,08/02/2017 08:11,14,<0>,,<-1>,1.2,<0>
gtmpcnut,08/02/2017 09:30,21,<0>,,<-1>,,<-1>
gtmpcnut,08/02/2017 09:42,16,<0>,,<-1>,0.5,<0>
gtmpcnut,08/02/2017 09:45,19,<1> (CSM),,<-1>,0.5,<0>
gtmpinut,09/18/2017 09:06,20,<0>,,<-1>,0.4,<0>
gtmpinut,09/18/2017 09:10,18,<0>,,<-1>,0.4,<0>
gtmpcnut,09/18/2017 10:03,8,<0>,,<-1>,0.11,<0>
gtmpcnut,09/18/2017 10:06,9,<0>,,<-1>,0.11,<0>
gtmssnut,09/18/2017 10:24,27,<0>,,<-1>,0.7,<0>
gtmssnut,09/18/2017 10:27,29,<0>,,<-1>,0.7,<0>
gtmfmnut,09/18/2017 11:38,17,<0>,,<-1>,0.8,<0>
gtmfmnut,09/18/2017 11:40,18,<0>,,<-1>,0.8,<0>
gtmpcnut,10/16/2017 08:30,11,<0>,,<-1>,,<-1>
gtmpcnut,10/16/2017 16:00,3,<0>,,<-1>,,<-1>
gtmpcnut,10/16/2017 18:30,10,<0>,,<-1>,,<-1>
gtmpcnut,10/16/2017 21:00,10,<0>,,<-1>,,<-1>
gtmpcnut,10/16/2017 23:30,,<-2> (CSM),,<-1>,,<-1>
gtmpcnut,10/17/2017 02:00,,<-2> (CSM),,<-1>,,<-1>
gtmpcnut,10/17/2017 04:30,,<-2> (CSM),,<-1>,,<-1>
gtmpcnut,10/17/2017 07:00,,<-2> (CSM),,<-1>,,<-1>
gtmpinut,10/17/2017 08:47,12,<0>,,<-1>,0.6,<0>
gtmpinut,10/17/2017 08:48,11,<0>,,<-1>,0.6,<0>
gtmpcnut,10/17/2017 09:30,,<-2> (CSM),,<-1>,,<-1>
gtmssnut,10/17/2017 10:28,16,<0>,,<-1>,0.7,<0>
gtmssnut,10/17/2017 10:29,14,<0>,,<-1>,0.7,<0>
gtmpcnut,10/17/2017 10:29,9,<0>,,<-1>,0.2,<0>
gtmpcnut,10/17/2017 10:31,9,<1> (CSM),,<-1>,0.2,<0>
gtmfmnut,10/17/2017 11:54,14,<0>,,<-1>,0.5,<0>
gtmfmnut,10/17/2017 11:56,14,<0>,,<-1>,0.5,<0>
gtmpcnut,10/31/2017 08:30,10,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2017 11:00,7,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2017 13:30,3,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2017 16:00,4,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2017 18:30,9,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2017 21:00,14,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2017 23:30,4,<0>,,<-1>,,<-1>
gtmpcnut,11/01/2017 02:00,4,<0>,,<-1>,,<-1>
gtmpcnut,11/01/2017 04:30,3,<0>,,<-1>,,<-1>
gtmpcnut,11/01/2017 07:00,9,<0>,,<-1>,,<-1>
gtmpinut,11/01/2017 08:12,16,<0>,,<-1>,0.5,<0>
gtmpinut,11/01/2017 08:14,14,<0>,,<-1>,0.5,<0>
gtmssnut,11/01/2017 09:12,42,<0>,,<-1>,0.4,<0>
gtmssnut,11/01/2017 09:14,44,<0>,,<-1>,0.4,<0>
gtmpcnut,11/01/2017 09:30,11,<0>,,<-1>,,<-1>
gtmpcnut,11/01/2017 10:01,8,<0>,,<-1>,0.3,<0>
gtmpcnut,11/01/2017 10:03,8,<0>,,<-1>,0.3,<0>
gtmfmnut,11/01/2017 10:11,15,<0>,,<-1>,0.8,<0>
gtmfmnut,11/01/2017 10:13,14,<1> (CSM),,<-1>,0.8,<0>
gtmpcnut,12/13/2017 09:30,8,<0>,,<-1>,,<-1>
gtmpcnut,12/13/2017 12:00,4,<0>,,<-1>,,<-1>
gtmpcnut,12/13/2017 14:30,7,<0>,,<-1>,,<-1>
